sub,name,band,year,refs,same_sub_share,same_band_share,other_band_share,mean_age_same_sub
78,Sequential & Session-based Recommendation,Recommender Systems,2026,13,0.615,0.308,0.077,3.75
79,Neural Session Recommendation,Recommender Systems,2011,5,0.6,0.4,0.0,1.33
79,Neural Session Recommendation,Recommender Systems,2012,9,0.444,0.333,0.222,1.25
79,Neural Session Recommendation,Recommender Systems,2013,2,1.0,0.0,0.0,4.5
79,Neural Session Recommendation,Recommender Systems,2014,20,0.45,0.55,0.0,3.11
79,Neural Session Recommendation,Recommender Systems,2015,10,0.3,0.5,0.2,2.67
79,Neural Session Recommendation,Recommender Systems,2016,40,0.375,0.55,0.075,4.07
79,Neural Session Recommendation,Recommender Systems,2017,73,0.575,0.397,0.027,1.6
79,Neural Session Recommendation,Recommender Systems,2018,74,0.554,0.446,0.0,3.2
79,Neural Session Recommendation,Recommender Systems,2019,46,0.826,0.174,0.0,3.55
79,Neural Session Recommendation,Recommender Systems,2020,57,0.649,0.351,0.0,3.54
79,Neural Session Recommendation,Recommender Systems,2021,47,0.66,0.298,0.043,3.84
79,Neural Session Recommendation,Recommender Systems,2022,86,0.581,0.256,0.163,3.82
79,Neural Session Recommendation,Recommender Systems,2023,75,0.68,0.32,0.0,4.35
79,Neural Session Recommendation,Recommender Systems,2024,96,0.75,0.24,0.01,4.25
79,Neural Session Recommendation,Recommender Systems,2025,78,0.731,0.256,0.013,4.56
80,"Diversity, Novelty & Bias in Recommendation",Recommender Systems,2007,2,0.0,0.5,0.5,
80,"Diversity, Novelty & Bias in Recommendation",Recommender Systems,2008,1,0.0,1.0,0.0,
80,"Diversity, Novelty & Bias in Recommendation",Recommender Systems,2009,6,0.667,0.333,0.0,1.5
80,"Diversity, Novelty & Bias in Recommendation",Recommender Systems,2010,6,0.5,0.333,0.167,1.67
80,"Diversity, Novelty & Bias in Recommendation",Recommender Systems,2011,21,0.381,0.476,0.143,2.38
80,"Diversity, Novelty & Bias in Recommendation",Recommender Systems,2012,11,0.455,0.545,0.0,2.0
80,"Diversity, Novelty & Bias in Recommendation",Recommender Systems,2013,23,0.522,0.478,0.0,2.83
80,"Diversity, Novelty & Bias in Recommendation",Recommender Systems,2014,31,0.613,0.387,0.0,3.11
80,"Diversity, Novelty & Bias in Recommendation",Recommender Systems,2015,15,0.733,0.267,0.0,4.36
80,"Diversity, Novelty & Bias in Recommendation",Recommender Systems,2016,11,0.455,0.545,0.0,4.2
80,"Diversity, Novelty & Bias in Recommendation",Recommender Systems,2017,31,0.742,0.226,0.032,4.39
80,"Diversity, Novelty & Bias in Recommendation",Recommender Systems,2018,48,0.542,0.438,0.021,5.62
80,"Diversity, Novelty & Bias in Recommendation",Recommender Systems,2019,23,0.783,0.13,0.087,6.0
80,"Diversity, Novelty & Bias in Recommendation",Recommender Systems,2020,55,0.782,0.2,0.018,5.23
80,"Diversity, Novelty & Bias in Recommendation",Recommender Systems,2021,68,0.662,0.324,0.015,4.69
80,"Diversity, Novelty & Bias in Recommendation",Recommender Systems,2022,83,0.482,0.325,0.193,6.7
80,"Diversity, Novelty & Bias in Recommendation",Recommender Systems,2023,62,0.597,0.355,0.048,5.3
80,"Diversity, Novelty & Bias in Recommendation",Recommender Systems,2024,133,0.602,0.308,0.09,5.16
80,"Diversity, Novelty & Bias in Recommendation",Recommender Systems,2025,130,0.815,0.177,0.008,4.68
80,"Diversity, Novelty & Bias in Recommendation",Recommender Systems,2026,48,0.542,0.354,0.104,5.65
81,Collaborative Filtering & Trust,Recommender Systems,1995,2,0.0,1.0,0.0,
81,Collaborative Filtering & Trust,Recommender Systems,1998,5,0.8,0.2,0.0,3.0
81,Collaborative Filtering & Trust,Recommender Systems,2000,1,1.0,0.0,0.0,5.0
81,Collaborative Filtering & Trust,Recommender Systems,2002,1,1.0,0.0,0.0,4.0
81,Collaborative Filtering & Trust,Recommender Systems,2003,14,0.786,0.071,0.143,4.36
81,Collaborative Filtering & Trust,Recommender Systems,2004,4,0.75,0.0,0.25,3.33
81,Collaborative Filtering & Trust,Recommender Systems,2005,3,1.0,0.0,0.0,1.33
81,Collaborative Filtering & Trust,Recommender Systems,2006,4,1.0,0.0,0.0,4.0
81,Collaborative Filtering & Trust,Recommender Systems,2007,23,0.826,0.13,0.043,4.47
81,Collaborative Filtering & Trust,Recommender Systems,2008,27,0.778,0.074,0.148,4.48
81,Collaborative Filtering & Trust,Recommender Systems,2009,50,0.84,0.14,0.02,3.52
81,Collaborative Filtering & Trust,Recommender Systems,2010,38,0.632,0.184,0.184,4.67
81,Collaborative Filtering & Trust,Recommender Systems,2011,42,0.738,0.095,0.167,4.74
81,Collaborative Filtering & Trust,Recommender Systems,2012,42,0.619,0.238,0.143,5.04
81,Collaborative Filtering & Trust,Recommender Systems,2013,36,0.861,0.083,0.056,5.13
81,Collaborative Filtering & Trust,Recommender Systems,2014,34,0.706,0.235,0.059,5.62
81,Collaborative Filtering & Trust,Recommender Systems,2015,23,0.609,0.261,0.13,5.57
81,Collaborative Filtering & Trust,Recommender Systems,2016,11,0.727,0.273,0.0,8.38
81,Collaborative Filtering & Trust,Recommender Systems,2017,39,0.795,0.205,0.0,5.35
81,Collaborative Filtering & Trust,Recommender Systems,2018,36,0.528,0.361,0.111,8.32
81,Collaborative Filtering & Trust,Recommender Systems,2019,31,0.71,0.129,0.161,8.91
81,Collaborative Filtering & Trust,Recommender Systems,2020,23,0.565,0.304,0.13,10.92
81,Collaborative Filtering & Trust,Recommender Systems,2021,4,0.25,0.75,0.0,12.0
81,Collaborative Filtering & Trust,Recommender Systems,2022,34,0.235,0.176,0.588,10.0
81,Collaborative Filtering & Trust,Recommender Systems,2023,16,0.562,0.375,0.062,12.22
81,Collaborative Filtering & Trust,Recommender Systems,2024,9,0.333,0.556,0.111,8.33
81,Collaborative Filtering & Trust,Recommender Systems,2025,9,0.667,0.333,0.0,9.67
81,Collaborative Filtering & Trust,Recommender Systems,2026,4,0.5,0.5,0.0,8.5
82,Knowledge-aware & LLM Recommendation,Recommender Systems,2007,1,0.0,1.0,0.0,
82,Knowledge-aware & LLM Recommendation,Recommender Systems,2011,7,0.0,1.0,0.0,
82,Knowledge-aware & LLM Recommendation,Recommender Systems,2012,23,0.261,0.696,0.043,1.67
82,Knowledge-aware & LLM Recommendation,Recommender Systems,2013,19,0.526,0.421,0.053,2.1
82,Knowledge-aware & LLM Recommendation,Recommender Systems,2014,21,0.762,0.238,0.0,2.12
82,Knowledge-aware & LLM Recommendation,Recommender Systems,2015,6,0.833,0.167,0.0,3.4
82,Knowledge-aware & LLM Recommendation,Recommender Systems,2016,14,0.571,0.429,0.0,4.0
82,Knowledge-aware & LLM Recommendation,Recommender Systems,2017,19,0.579,0.316,0.105,4.18
82,Knowledge-aware & LLM Recommendation,Recommender Systems,2018,18,0.444,0.556,0.0,6.38
82,Knowledge-aware & LLM Recommendation,Recommender Systems,2019,14,0.286,0.714,0.0,5.75
82,Knowledge-aware & LLM Recommendation,Recommender Systems,2020,10,0.5,0.5,0.0,4.6
82,Knowledge-aware & LLM Recommendation,Recommender Systems,2021,45,0.622,0.311,0.067,5.89
82,Knowledge-aware & LLM Recommendation,Recommender Systems,2022,24,0.583,0.333,0.083,4.64
82,Knowledge-aware & LLM Recommendation,Recommender Systems,2023,79,0.519,0.468,0.013,3.41
82,Knowledge-aware & LLM Recommendation,Recommender Systems,2024,117,0.684,0.282,0.034,2.88
82,Knowledge-aware & LLM Recommendation,Recommender Systems,2025,117,0.778,0.214,0.009,2.45
82,Knowledge-aware & LLM Recommendation,Recommender Systems,2026,15,0.6,0.333,0.067,3.78
83,Industrial Recommendation & CTR Prediction,Recommender Systems,2011,2,0.5,0.5,0.0,1.0
83,Industrial Recommendation & CTR Prediction,Recommender Systems,2012,4,0.25,0.75,0.0,2.0
83,Industrial Recommendation & CTR Prediction,Recommender Systems,2013,10,0.4,0.6,0.0,1.75
83,Industrial Recommendation & CTR Prediction,Recommender Systems,2014,5,0.2,0.8,0.0,2.0
83,Industrial Recommendation & CTR Prediction,Recommender Systems,2016,3,1.0,0.0,0.0,4.0
83,Industrial Recommendation & CTR Prediction,Recommender Systems,2017,3,1.0,0.0,0.0,2.33
83,Industrial Recommendation & CTR Prediction,Recommender Systems,2018,30,0.5,0.433,0.067,4.4
83,Industrial Recommendation & CTR Prediction,Recommender Systems,2019,27,0.704,0.259,0.037,4.26
83,Industrial Recommendation & CTR Prediction,Recommender Systems,2020,47,0.596,0.404,0.0,3.18
83,Industrial Recommendation & CTR Prediction,Recommender Systems,2021,15,0.733,0.267,0.0,4.09
83,Industrial Recommendation & CTR Prediction,Recommender Systems,2022,23,0.913,0.087,0.0,3.95
83,Industrial Recommendation & CTR Prediction,Recommender Systems,2023,65,0.708,0.292,0.0,4.89
83,Industrial Recommendation & CTR Prediction,Recommender Systems,2024,44,0.886,0.114,0.0,4.9
83,Industrial Recommendation & CTR Prediction,Recommender Systems,2025,59,0.864,0.102,0.034,6.2
83,Industrial Recommendation & CTR Prediction,Recommender Systems,2026,27,0.407,0.481,0.111,6.55
84,Web Search & Navigation,Recommender Systems,1991,5,0.0,0.0,1.0,
84,Web Search & Navigation,Recommender Systems,1992,6,0.333,0.0,0.667,1.0
84,Web Search & Navigation,Recommender Systems,1993,1,1.0,0.0,0.0,1.0
84,Web Search & Navigation,Recommender Systems,1995,13,0.231,0.0,0.769,3.33
84,Web Search & Navigation,Recommender Systems,1996,14,0.643,0.143,0.214,1.56
84,Web Search & Navigation,Recommender Systems,1997,39,0.615,0.103,0.282,2.12
84,Web Search & Navigation,Recommender Systems,1998,33,0.758,0.091,0.152,2.16
84,Web Search & Navigation,Recommender Systems,1999,34,0.824,0.059,0.118,2.5
84,Web Search & Navigation,Recommender Systems,2000,19,0.684,0.053,0.263,3.31
84,Web Search & Navigation,Recommender Systems,2001,21,0.714,0.0,0.286,3.6
84,Web Search & Navigation,Recommender Systems,2002,25,0.52,0.04,0.44,3.77
84,Web Search & Navigation,Recommender Systems,2003,45,0.667,0.067,0.267,4.6
84,Web Search & Navigation,Recommender Systems,2004,15,0.267,0.0,0.733,5.75
84,Web Search & Navigation,Recommender Systems,2005,17,0.706,0.059,0.235,3.58
84,Web Search & Navigation,Recommender Systems,2006,2,0.5,0.0,0.5,8.0
84,Web Search & Navigation,Recommender Systems,2007,21,0.81,0.048,0.143,6.24
84,Web Search & Navigation,Recommender Systems,2008,23,0.565,0.0,0.435,6.62
84,Web Search & Navigation,Recommender Systems,2009,13,0.615,0.0,0.385,7.0
84,Web Search & Navigation,Recommender Systems,2010,44,0.432,0.068,0.5,6.42
84,Web Search & Navigation,Recommender Systems,2011,34,0.647,0.0,0.353,9.64
84,Web Search & Navigation,Recommender Systems,2012,36,0.556,0.056,0.389,6.45
84,Web Search & Navigation,Recommender Systems,2013,30,0.733,0.033,0.233,8.86
84,Web Search & Navigation,Recommender Systems,2014,24,0.458,0.083,0.458,7.27
84,Web Search & Navigation,Recommender Systems,2015,56,0.625,0.107,0.268,8.43
84,Web Search & Navigation,Recommender Systems,2016,49,0.51,0.143,0.347,8.92
84,Web Search & Navigation,Recommender Systems,2017,57,0.596,0.07,0.333,8.38
84,Web Search & Navigation,Recommender Systems,2018,35,0.514,0.229,0.257,6.28
84,Web Search & Navigation,Recommender Systems,2019,7,1.0,0.0,0.0,3.86
84,Web Search & Navigation,Recommender Systems,2020,29,0.586,0.414,0.0,6.41
84,Web Search & Navigation,Recommender Systems,2021,27,0.37,0.037,0.593,7.2
84,Web Search & Navigation,Recommender Systems,2022,11,0.545,0.0,0.455,12.83
84,Web Search & Navigation,Recommender Systems,2023,1,1.0,0.0,0.0,7.0
84,Web Search & Navigation,Recommender Systems,2024,13,0.692,0.154,0.154,6.78
84,Web Search & Navigation,Recommender Systems,2025,5,0.6,0.0,0.4,23.0
84,Web Search & Navigation,Recommender Systems,2026,17,0.412,0.0,0.588,15.43
85,Context-aware & Cold-start Recommendation,Recommender Systems,2007,2,0.0,1.0,0.0,
85,Context-aware & Cold-start Recommendation,Recommender Systems,2008,1,1.0,0.0,0.0,1.0
85,Context-aware & Cold-start Recommendation,Recommender Systems,2009,7,0.714,0.286,0.0,1.4
85,Context-aware & Cold-start Recommendation,Recommender Systems,2010,17,0.588,0.294,0.118,1.1
85,Context-aware & Cold-start Recommendation,Recommender Systems,2011,11,0.455,0.364,0.182,1.6
85,Context-aware & Cold-start Recommendation,Recommender Systems,2012,20,0.65,0.3,0.05,1.92
85,Context-aware & Cold-start Recommendation,Recommender Systems,2013,35,0.571,0.4,0.029,2.85
85,Context-aware & Cold-start Recommendation,Recommender Systems,2014,43,0.674,0.209,0.116,2.93
85,Context-aware & Cold-start Recommendation,Recommender Systems,2015,30,0.767,0.167,0.067,4.26
85,Context-aware & Cold-start Recommendation,Recommender Systems,2016,15,0.867,0.067,0.067,4.69
85,Context-aware & Cold-start Recommendation,Recommender Systems,2017,74,0.635,0.311,0.054,4.81
85,Context-aware & Cold-start Recommendation,Recommender Systems,2018,13,0.615,0.385,0.0,3.5
85,Context-aware & Cold-start Recommendation,Recommender Systems,2019,36,0.611,0.361,0.028,4.86
85,Context-aware & Cold-start Recommendation,Recommender Systems,2020,7,0.857,0.143,0.0,2.83
85,Context-aware & Cold-start Recommendation,Recommender Systems,2021,15,0.733,0.2,0.067,5.18
85,Context-aware & Cold-start Recommendation,Recommender Systems,2022,5,1.0,0.0,0.0,5.0
85,Context-aware & Cold-start Recommendation,Recommender Systems,2023,33,0.485,0.455,0.061,6.56
85,Context-aware & Cold-start Recommendation,Recommender Systems,2024,11,0.545,0.455,0.0,7.0
85,Context-aware & Cold-start Recommendation,Recommender Systems,2025,7,0.429,0.571,0.0,3.67
85,Context-aware & Cold-start Recommendation,Recommender Systems,2026,2,1.0,0.0,0.0,8.0
86,News Recommendation & Offline Evaluation,Recommender Systems,2001,2,0.0,0.5,0.5,
86,News Recommendation & Offline Evaluation,Recommender Systems,2004,2,0.0,0.5,0.5,
86,News Recommendation & Offline Evaluation,Recommender Systems,2008,2,1.0,0.0,0.0,1.0
86,News Recommendation & Offline Evaluation,Recommender Systems,2009,1,1.0,0.0,0.0,1.0
86,News Recommendation & Offline Evaluation,Recommender Systems,2010,7,0.286,0.714,0.0,3.5
86,News Recommendation & Offline Evaluation,Recommender Systems,2011,2,1.0,0.0,0.0,1.0
86,News Recommendation & Offline Evaluation,Recommender Systems,2012,9,0.444,0.556,0.0,2.75
86,News Recommendation & Offline Evaluation,Recommender Systems,2013,5,0.8,0.2,0.0,3.0
86,News Recommendation & Offline Evaluation,Recommender Systems,2014,15,0.4,0.467,0.133,2.5
86,News Recommendation & Offline Evaluation,Recommender Systems,2015,23,0.391,0.609,0.0,4.78
86,News Recommendation & Offline Evaluation,Recommender Systems,2016,13,0.308,0.692,0.0,3.25
86,News Recommendation & Offline Evaluation,Recommender Systems,2017,18,0.333,0.667,0.0,4.67
86,News Recommendation & Offline Evaluation,Recommender Systems,2018,48,0.208,0.604,0.188,5.4
86,News Recommendation & Offline Evaluation,Recommender Systems,2019,62,0.419,0.565,0.016,4.35
86,News Recommendation & Offline Evaluation,Recommender Systems,2020,46,0.5,0.5,0.0,3.04
86,News Recommendation & Offline Evaluation,Recommender Systems,2021,40,0.65,0.35,0.0,3.54
86,News Recommendation & Offline Evaluation,Recommender Systems,2022,27,0.667,0.296,0.037,2.78
86,News Recommendation & Offline Evaluation,Recommender Systems,2023,54,0.593,0.37,0.037,3.47
86,News Recommendation & Offline Evaluation,Recommender Systems,2024,59,0.881,0.119,0.0,4.27
86,News Recommendation & Offline Evaluation,Recommender Systems,2025,104,0.788,0.202,0.01,4.2
86,News Recommendation & Offline Evaluation,Recommender Systems,2026,10,1.0,0.0,0.0,5.3
87,Social Tagging & Group Recommendation,Recommender Systems,1996,1,0.0,0.0,1.0,
87,Social Tagging & Group Recommendation,Recommender Systems,1997,5,0.6,0.2,0.2,2.0
87,Social Tagging & Group Recommendation,Recommender Systems,1998,13,0.462,0.231,0.308,1.5
87,Social Tagging & Group Recommendation,Recommender Systems,2000,1,1.0,0.0,0.0,3.0
87,Social Tagging & Group Recommendation,Recommender Systems,2001,7,0.429,0.0,0.571,2.67
87,Social Tagging & Group Recommendation,Recommender Systems,2002,13,0.846,0.0,0.154,2.45
87,Social Tagging & Group Recommendation,Recommender Systems,2003,1,1.0,0.0,0.0,2.0
87,Social Tagging & Group Recommendation,Recommender Systems,2005,2,1.0,0.0,0.0,5.0
87,Social Tagging & Group Recommendation,Recommender Systems,2006,4,0.5,0.5,0.0,5.5
87,Social Tagging & Group Recommendation,Recommender Systems,2007,9,0.889,0.111,0.0,5.0
87,Social Tagging & Group Recommendation,Recommender Systems,2008,5,0.2,0.2,0.6,8.0
87,Social Tagging & Group Recommendation,Recommender Systems,2009,21,0.762,0.095,0.143,2.0
87,Social Tagging & Group Recommendation,Recommender Systems,2010,40,0.6,0.225,0.175,2.88
87,Social Tagging & Group Recommendation,Recommender Systems,2011,21,0.571,0.381,0.048,2.67
87,Social Tagging & Group Recommendation,Recommender Systems,2012,20,0.5,0.2,0.3,2.3
87,Social Tagging & Group Recommendation,Recommender Systems,2013,37,0.73,0.162,0.108,3.19
87,Social Tagging & Group Recommendation,Recommender Systems,2014,23,0.913,0.087,0.0,2.38
87,Social Tagging & Group Recommendation,Recommender Systems,2015,30,0.767,0.2,0.033,4.0
87,Social Tagging & Group Recommendation,Recommender Systems,2016,71,0.577,0.197,0.225,3.51
87,Social Tagging & Group Recommendation,Recommender Systems,2017,99,0.697,0.242,0.061,3.87
87,Social Tagging & Group Recommendation,Recommender Systems,2018,82,0.707,0.207,0.085,3.29
87,Social Tagging & Group Recommendation,Recommender Systems,2019,94,0.638,0.181,0.181,3.75
87,Social Tagging & Group Recommendation,Recommender Systems,2020,61,0.754,0.23,0.016,3.72
87,Social Tagging & Group Recommendation,Recommender Systems,2021,58,0.69,0.19,0.121,5.5
87,Social Tagging & Group Recommendation,Recommender Systems,2022,102,0.618,0.147,0.235,6.76
87,Social Tagging & Group Recommendation,Recommender Systems,2023,66,0.697,0.227,0.076,5.02
87,Social Tagging & Group Recommendation,Recommender Systems,2024,87,0.816,0.115,0.069,5.39
87,Social Tagging & Group Recommendation,Recommender Systems,2025,95,0.726,0.211,0.063,4.96
87,Social Tagging & Group Recommendation,Recommender Systems,2026,26,0.615,0.077,0.308,4.88
88,Co-design with Children,Children & Learning,1995,2,0.5,0.0,0.5,4.0
88,Co-design with Children,Children & Learning,1997,6,0.5,0.0,0.5,1.67
88,Co-design with Children,Children & Learning,1998,5,0.2,0.2,0.6,1.0
88,Co-design with Children,Children & Learning,1999,8,0.5,0.0,0.5,1.75
88,Co-design with Children,Children & Learning,2000,3,1.0,0.0,0.0,1.33
88,Co-design with Children,Children & Learning,2001,9,0.222,0.0,0.778,1.5
88,Co-design with Children,Children & Learning,2002,7,0.429,0.0,0.571,5.0
88,Co-design with Children,Children & Learning,2003,18,0.556,0.111,0.333,5.2
88,Co-design with Children,Children & Learning,2004,37,0.622,0.054,0.324,3.17
88,Co-design with Children,Children & Learning,2005,99,0.535,0.091,0.374,4.08
88,Co-design with Children,Children & Learning,2006,47,0.596,0.149,0.255,3.39
88,Co-design with Children,Children & Learning,2007,72,0.653,0.125,0.222,3.74
