sub,name,band,year,refs,same_sub_share,same_band_share,other_band_share,mean_age_same_sub
8,Performance Modelling & Latency,Sensing & Input Techniques,2003,41,0.61,0.171,0.22,5.96
8,Performance Modelling & Latency,Sensing & Input Techniques,2004,30,0.667,0.1,0.233,5.25
8,Performance Modelling & Latency,Sensing & Input Techniques,2005,49,0.796,0.122,0.082,5.21
8,Performance Modelling & Latency,Sensing & Input Techniques,2006,26,0.692,0.154,0.154,5.78
8,Performance Modelling & Latency,Sensing & Input Techniques,2007,50,0.72,0.16,0.12,6.72
8,Performance Modelling & Latency,Sensing & Input Techniques,2008,23,0.652,0.174,0.174,5.93
8,Performance Modelling & Latency,Sensing & Input Techniques,2009,18,0.722,0.056,0.222,5.46
8,Performance Modelling & Latency,Sensing & Input Techniques,2010,18,0.444,0.389,0.167,11.38
8,Performance Modelling & Latency,Sensing & Input Techniques,2011,29,0.552,0.345,0.103,10.62
8,Performance Modelling & Latency,Sensing & Input Techniques,2012,23,0.478,0.391,0.13,12.36
8,Performance Modelling & Latency,Sensing & Input Techniques,2013,44,0.409,0.523,0.068,7.67
8,Performance Modelling & Latency,Sensing & Input Techniques,2014,50,0.44,0.46,0.1,5.77
8,Performance Modelling & Latency,Sensing & Input Techniques,2015,19,0.684,0.158,0.158,8.92
8,Performance Modelling & Latency,Sensing & Input Techniques,2016,53,0.547,0.189,0.264,7.45
8,Performance Modelling & Latency,Sensing & Input Techniques,2017,41,0.659,0.122,0.22,5.7
8,Performance Modelling & Latency,Sensing & Input Techniques,2018,33,0.667,0.121,0.212,5.23
8,Performance Modelling & Latency,Sensing & Input Techniques,2019,36,0.472,0.25,0.278,7.06
8,Performance Modelling & Latency,Sensing & Input Techniques,2020,51,0.627,0.137,0.235,9.75
8,Performance Modelling & Latency,Sensing & Input Techniques,2021,57,0.614,0.228,0.158,7.03
8,Performance Modelling & Latency,Sensing & Input Techniques,2022,109,0.514,0.165,0.321,6.61
8,Performance Modelling & Latency,Sensing & Input Techniques,2023,119,0.496,0.311,0.193,8.63
8,Performance Modelling & Latency,Sensing & Input Techniques,2024,34,0.441,0.294,0.265,8.0
8,Performance Modelling & Latency,Sensing & Input Techniques,2025,118,0.5,0.297,0.203,5.85
8,Performance Modelling & Latency,Sensing & Input Techniques,2026,58,0.448,0.362,0.19,11.96
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",1990,4,0.25,0.5,0.25,2.0
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",1991,2,0.0,0.0,1.0,
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",1992,15,0.267,0.4,0.333,1.25
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",1994,24,0.417,0.208,0.375,3.0
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",1995,4,0.25,0.5,0.25,1.0
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",1996,18,0.389,0.111,0.5,1.57
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",1997,8,0.375,0.25,0.375,3.33
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",1998,60,0.55,0.083,0.367,4.12
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",1999,16,0.625,0.25,0.125,3.9
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2000,41,0.732,0.098,0.171,4.53
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2001,10,0.5,0.1,0.4,3.4
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2002,41,0.415,0.098,0.488,5.53
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2003,36,0.639,0.194,0.167,4.35
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2004,69,0.565,0.101,0.333,7.44
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2005,37,0.514,0.135,0.351,6.21
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2006,51,0.784,0.118,0.098,6.08
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2007,95,0.6,0.095,0.305,6.6
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2008,67,0.582,0.179,0.239,8.38
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2009,50,0.72,0.1,0.18,6.39
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2010,86,0.558,0.151,0.291,10.08
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2011,127,0.685,0.039,0.276,8.61
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2012,159,0.541,0.101,0.358,8.31
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2013,125,0.592,0.136,0.272,8.03
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2014,138,0.739,0.123,0.138,8.47
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2015,156,0.673,0.109,0.218,9.64
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2016,279,0.559,0.108,0.333,8.38
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2017,296,0.551,0.071,0.378,8.76
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2018,299,0.585,0.1,0.314,6.83
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2019,338,0.678,0.127,0.195,8.14
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2020,260,0.612,0.192,0.196,7.61
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2021,451,0.545,0.155,0.299,8.79
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2022,416,0.495,0.216,0.288,8.67
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2023,791,0.54,0.212,0.248,8.99
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2024,844,0.502,0.219,0.278,8.64
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2025,872,0.483,0.235,0.282,7.45
9,Telepresence & Remote Collaboration,"AR, VR & Immersive Displays",2026,325,0.538,0.175,0.286,7.68
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",1996,2,0.0,0.0,1.0,
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2000,6,0.0,0.167,0.833,
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2002,5,0.2,0.0,0.8,6.0
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2003,8,0.125,0.25,0.625,1.0
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2004,14,0.143,0.071,0.786,3.0
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2005,5,0.6,0.2,0.2,3.67
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2006,6,0.333,0.167,0.5,6.5
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2007,7,0.286,0.0,0.714,3.0
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2008,9,0.111,0.222,0.667,3.0
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2009,5,0.4,0.2,0.4,3.5
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2010,10,0.3,0.0,0.7,4.0
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2011,1,1.0,0.0,0.0,14.0
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2012,54,0.204,0.222,0.574,7.36
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2013,8,0.375,0.5,0.125,9.33
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2014,41,0.268,0.244,0.488,7.45
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2015,31,0.194,0.258,0.548,5.67
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2016,72,0.264,0.208,0.528,5.53
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2017,92,0.141,0.261,0.598,6.23
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2018,178,0.191,0.202,0.607,7.12
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2019,334,0.168,0.246,0.587,5.82
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2020,327,0.318,0.159,0.523,4.9
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2021,281,0.505,0.21,0.285,4.11
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2022,459,0.427,0.174,0.399,4.15
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2023,957,0.317,0.235,0.448,3.95
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2024,903,0.353,0.192,0.455,4.54
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2025,1243,0.404,0.182,0.414,3.71
10,AR Authoring & Prototyping,"AR, VR & Immersive Displays",2026,790,0.38,0.159,0.461,3.56
11,Avatars & Presence,"AR, VR & Immersive Displays",1992,1,0.0,0.0,1.0,
11,Avatars & Presence,"AR, VR & Immersive Displays",1995,1,1.0,0.0,0.0,3.0
11,Avatars & Presence,"AR, VR & Immersive Displays",1996,3,0.333,0.333,0.333,4.0
11,Avatars & Presence,"AR, VR & Immersive Displays",2000,2,0.0,0.5,0.5,
11,Avatars & Presence,"AR, VR & Immersive Displays",2001,1,1.0,0.0,0.0,1.0
11,Avatars & Presence,"AR, VR & Immersive Displays",2002,2,0.0,1.0,0.0,
11,Avatars & Presence,"AR, VR & Immersive Displays",2004,10,0.0,0.2,0.8,
11,Avatars & Presence,"AR, VR & Immersive Displays",2005,3,0.333,0.333,0.333,4.0
11,Avatars & Presence,"AR, VR & Immersive Displays",2006,4,0.25,0.0,0.75,5.0
11,Avatars & Presence,"AR, VR & Immersive Displays",2008,1,0.0,0.0,1.0,
11,Avatars & Presence,"AR, VR & Immersive Displays",2009,5,0.0,0.0,1.0,
11,Avatars & Presence,"AR, VR & Immersive Displays",2010,10,0.1,0.3,0.6,8.0
11,Avatars & Presence,"AR, VR & Immersive Displays",2011,7,0.429,0.0,0.571,2.33
11,Avatars & Presence,"AR, VR & Immersive Displays",2012,1,0.0,1.0,0.0,
11,Avatars & Presence,"AR, VR & Immersive Displays",2013,4,0.0,0.75,0.25,
11,Avatars & Presence,"AR, VR & Immersive Displays",2014,7,0.714,0.143,0.143,6.8
11,Avatars & Presence,"AR, VR & Immersive Displays",2015,10,0.6,0.1,0.3,5.83
11,Avatars & Presence,"AR, VR & Immersive Displays",2016,37,0.108,0.216,0.676,8.5
11,Avatars & Presence,"AR, VR & Immersive Displays",2017,73,0.438,0.123,0.438,4.34
11,Avatars & Presence,"AR, VR & Immersive Displays",2018,95,0.432,0.305,0.263,6.32
11,Avatars & Presence,"AR, VR & Immersive Displays",2019,203,0.429,0.153,0.419,5.15
11,Avatars & Presence,"AR, VR & Immersive Displays",2020,375,0.363,0.259,0.379,3.81
11,Avatars & Presence,"AR, VR & Immersive Displays",2021,377,0.39,0.172,0.438,3.54
11,Avatars & Presence,"AR, VR & Immersive Displays",2022,337,0.392,0.169,0.439,4.28
11,Avatars & Presence,"AR, VR & Immersive Displays",2023,490,0.482,0.112,0.406,4.81
11,Avatars & Presence,"AR, VR & Immersive Displays",2024,617,0.433,0.154,0.413,4.15
11,Avatars & Presence,"AR, VR & Immersive Displays",2025,890,0.481,0.14,0.379,4.7
11,Avatars & Presence,"AR, VR & Immersive Displays",2026,503,0.489,0.109,0.402,4.59
12,VR Locomotion,"AR, VR & Immersive Displays",1986,2,0.5,0.0,0.5,3.0
12,VR Locomotion,"AR, VR & Immersive Displays",1993,1,0.0,0.0,1.0,
12,VR Locomotion,"AR, VR & Immersive Displays",1995,2,0.0,0.0,1.0,
12,VR Locomotion,"AR, VR & Immersive Displays",1996,1,1.0,0.0,0.0,3.0
12,VR Locomotion,"AR, VR & Immersive Displays",1997,11,0.182,0.182,0.636,1.5
12,VR Locomotion,"AR, VR & Immersive Displays",1998,10,0.9,0.0,0.1,6.0
12,VR Locomotion,"AR, VR & Immersive Displays",1999,7,0.714,0.143,0.143,3.6
12,VR Locomotion,"AR, VR & Immersive Displays",2000,2,1.0,0.0,0.0,4.0
12,VR Locomotion,"AR, VR & Immersive Displays",2003,4,0.25,0.5,0.25,7.0
12,VR Locomotion,"AR, VR & Immersive Displays",2004,10,0.7,0.1,0.2,5.71
12,VR Locomotion,"AR, VR & Immersive Displays",2005,10,0.7,0.2,0.1,8.71
12,VR Locomotion,"AR, VR & Immersive Displays",2006,12,0.333,0.0,0.667,10.25
12,VR Locomotion,"AR, VR & Immersive Displays",2007,2,1.0,0.0,0.0,5.5
12,VR Locomotion,"AR, VR & Immersive Displays",2008,16,0.5,0.0,0.5,10.25
12,VR Locomotion,"AR, VR & Immersive Displays",2010,14,0.643,0.0,0.357,11.33
12,VR Locomotion,"AR, VR & Immersive Displays",2011,23,0.783,0.087,0.13,7.67
12,VR Locomotion,"AR, VR & Immersive Displays",2013,16,0.75,0.25,0.0,10.0
12,VR Locomotion,"AR, VR & Immersive Displays",2014,4,0.5,0.0,0.5,13.5
12,VR Locomotion,"AR, VR & Immersive Displays",2015,25,0.52,0.08,0.4,12.69
12,VR Locomotion,"AR, VR & Immersive Displays",2016,32,0.625,0.062,0.312,10.55
12,VR Locomotion,"AR, VR & Immersive Displays",2017,64,0.688,0.094,0.219,11.27
12,VR Locomotion,"AR, VR & Immersive Displays",2018,146,0.719,0.082,0.199,9.08
12,VR Locomotion,"AR, VR & Immersive Displays",2019,235,0.702,0.102,0.196,8.16
12,VR Locomotion,"AR, VR & Immersive Displays",2020,262,0.592,0.134,0.275,6.8
12,VR Locomotion,"AR, VR & Immersive Displays",2021,300,0.627,0.137,0.237,6.3
12,VR Locomotion,"AR, VR & Immersive Displays",2022,438,0.632,0.119,0.249,5.39
12,VR Locomotion,"AR, VR & Immersive Displays",2023,386,0.585,0.142,0.272,5.63
12,VR Locomotion,"AR, VR & Immersive Displays",2024,421,0.667,0.076,0.257,5.8
12,VR Locomotion,"AR, VR & Immersive Displays",2025,553,0.6,0.127,0.273,6.17
12,VR Locomotion,"AR, VR & Immersive Displays",2026,221,0.584,0.086,0.33,6.61
13,Groupware & Tabletops,"AR, VR & Immersive Displays",1986,2,0.5,0.0,0.5,0.0
13,Groupware & Tabletops,"AR, VR & Immersive Displays",1988,3,0.667,0.0,0.333,1.0
13,Groupware & Tabletops,"AR, VR & Immersive Displays",1989,6,0.5,0.167,0.333,1.0
13,Groupware & Tabletops,"AR, VR & Immersive Displays",1990,12,0.5,0.0,0.5,2.67
13,Groupware & Tabletops,"AR, VR & Immersive Displays",1991,7,0.286,0.143,0.571,3.0
13,Groupware & Tabletops,"AR, VR & Immersive Displays",1992,66,0.439,0.106,0.455,2.41
13,Groupware & Tabletops,"AR, VR & Immersive Displays",1994,2,0.0,0.0,1.0,
13,Groupware & Tabletops,"AR, VR & Immersive Displays",1995,8,0.375,0.0,0.625,4.67
13,Groupware & Tabletops,"AR, VR & Immersive Displays",1996,22,0.227,0.136,0.636,4.0
13,Groupware & Tabletops,"AR, VR & Immersive Displays",1997,20,0.25,0.2,0.55,5.2
13,Groupware & Tabletops,"AR, VR & Immersive Displays",1998,45,0.356,0.044,0.6,4.75
13,Groupware & Tabletops,"AR, VR & Immersive Displays",1999,52,0.404,0.077,0.519,3.33
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2000,22,0.318,0.0,0.682,2.0
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2001,80,0.5,0.037,0.463,3.75
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2002,52,0.385,0.019,0.596,4.25
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2003,62,0.532,0.065,0.403,4.82
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2004,131,0.511,0.038,0.45,4.84
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2005,27,0.481,0.111,0.407,6.15
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2006,49,0.673,0.02,0.306,5.55
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2007,76,0.355,0.105,0.539,6.48
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2008,87,0.586,0.023,0.391,6.0
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2009,99,0.525,0.051,0.424,6.71
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2010,86,0.5,0.058,0.442,8.21
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2011,173,0.434,0.121,0.445,9.75
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2012,160,0.487,0.125,0.388,7.9
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2013,190,0.511,0.074,0.416,8.66
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2014,134,0.575,0.119,0.306,7.16
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2015,176,0.511,0.057,0.432,6.61
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2016,231,0.468,0.104,0.429,7.93
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2017,291,0.457,0.093,0.45,7.29
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2018,287,0.634,0.087,0.279,7.63
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2019,297,0.529,0.094,0.377,7.5
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2020,250,0.524,0.104,0.372,7.44
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2021,155,0.484,0.206,0.31,10.05
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2022,172,0.541,0.18,0.279,11.04
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2023,237,0.397,0.16,0.443,12.39
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2024,35,0.457,0.029,0.514,11.62
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2025,76,0.408,0.355,0.237,13.39
13,Groupware & Tabletops,"AR, VR & Immersive Displays",2026,27,0.333,0.074,0.593,9.11
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",1991,7,0.0,0.0,1.0,
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",1993,2,0.5,0.0,0.5,2.0
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",1995,6,0.333,0.5,0.167,3.0
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",1996,3,0.667,0.0,0.333,4.0
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",1998,9,0.222,0.111,0.667,3.5
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2000,1,0.0,1.0,0.0,
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2001,11,0.364,0.182,0.455,5.25
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2002,6,0.167,0.667,0.167,2.0
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2003,10,0.4,0.4,0.2,2.0
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2004,9,0.444,0.222,0.333,2.0
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2005,26,0.231,0.346,0.423,4.5
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2006,21,0.333,0.333,0.333,3.14
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2007,14,0.429,0.357,0.214,4.33
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2008,13,0.462,0.077,0.462,5.67
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2009,23,0.304,0.087,0.609,5.29
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2010,27,0.481,0.222,0.296,5.77
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2011,5,0.4,0.0,0.6,5.5
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2012,27,0.407,0.111,0.481,9.45
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2013,34,0.471,0.206,0.324,7.69
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2014,67,0.358,0.149,0.493,6.58
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2015,86,0.36,0.209,0.43,6.68
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2016,55,0.182,0.218,0.6,4.8
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2017,57,0.211,0.263,0.526,6.08
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2018,120,0.292,0.225,0.483,5.97
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2019,265,0.332,0.208,0.46,6.09
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2020,312,0.321,0.17,0.51,5.14
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2021,366,0.361,0.202,0.437,4.92
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2022,405,0.452,0.153,0.395,4.82
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2023,797,0.449,0.163,0.388,5.04
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2024,601,0.393,0.193,0.414,5.24
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2025,633,0.434,0.22,0.346,5.7
14,Immersive Mixed Reality,"AR, VR & Immersive Displays",2026,419,0.525,0.191,0.284,5.67
15,Projection & Spatial AR,"AR, VR & Immersive Displays",1993,3,0.0,0.0,1.0,
15,Projection & Spatial AR,"AR, VR & Immersive Displays",1996,1,1.0,0.0,0.0,3.0
15,Projection & Spatial AR,"AR, VR & Immersive Displays",1998,6,0.333,0.0,0.667,3.5
15,Projection & Spatial AR,"AR, VR & Immersive Displays",1999,6,0.333,0.167,0.5,3.5
15,Projection & Spatial AR,"AR, VR & Immersive Displays",2000,4,0.5,0.25,0.25,4.0
15,Projection & Spatial AR,"AR, VR & Immersive Displays",2001,9,0.667,0.111,0.222,2.17
15,Projection & Spatial AR,"AR, VR & Immersive Displays",2002,11,0.182,0.182,0.636,2.0
15,Projection & Spatial AR,"AR, VR & Immersive Displays",2003,18,0.389,0.278,0.333,2.43
15,Projection & Spatial AR,"AR, VR & Immersive Displays",2004,19,0.474,0.211,0.316,4.67
15,Projection & Spatial AR,"AR, VR & Immersive Displays",2005,32,0.531,0.188,0.281,4.0
